first_name,last_name,committee,subcommittee,bioguide_id,note
John,Moolenaar,Appropriations,,M001194,
John,Moolenaar,Select Comm on the Strategic Competition US and China,,M001194,
Barry,Moore,Agriculture,,M001212,
Barry,Moore,Judiciary,,M001212,
Blake,Moore,Budget,,M001213,
Blake,Moore,Ways and Means,,M001213,
Gwen,Moore,Ways and Means,,M001160,
Riley,Moore,Appropriations,,M001235,
Tim,Moore,Budget,,M001236,
Tim,Moore,Financial Services,,M001236,
Jerry,Moran,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Commodities, Derivatives, Risk Management, and Trade",M000934,
Jerry,Moran,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Rural Development, Energy, and Credit",M000934,
Jerry,Moran,Committee on Appropriations,"Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",M000934,
Jerry,Moran,Committee on Appropriations,"Subcommittee on Commerce, Justice, Science, and Related Agencies",M000934,
Jerry,Moran,Committee on Appropriations,Subcommittee on Department of Defense,M000934,
Jerry,Moran,Committee on Appropriations,"Subcommittee on Departments of Labor, Health and Human Services, and Education, and Related Agencies",M000934,
Jerry,Moran,Committee on Appropriations,"Subcommittee on State, Foreign Operations, and Related Programs",M000934,
Jerry,Moran,Committee on Appropriations,"Subcommittee on Transportation, Housing and Urban Development, and Related Agencies",M000934,
Jerry,Moran,"Committee on Commerce, Science, and Transportation","Subcommittee on Aviation, Space, and Innovation",M000934,
Jerry,Moran,"Committee on Commerce, Science, and Transportation","Subcommittee on Consumer Protection, Technology, and Data Privacy",M000934,
Jerry,Moran,"Committee on Commerce, Science, and Transportation",Subcommittee on Telecommunications and Media,M000934,
Jerry,Moran,Committee on Indian Affairs,,M000934,
Jerry,Moran,Committee on Veterans' Affairs,,M000934,
Jerry,Moran,Select Committee on Intelligence,,M000934,
Nathaniel,Moran,Ethics,,M001224,
Nathaniel,Moran,Select Comm on the Strategic Competition US and China,,M001224,
Nathaniel,Moran,Ways and Means,,M001224,
Joseph,Morelle,Appropriations,,M001206,
Joseph,Morelle,House Administration,,M001206,
Joseph,Morelle,Joint Committee of Congress on the Library,,M001206,
Bernie,Moreno,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Digital Assets,M001242,
Bernie,Moreno,"Committee on Banking, Housing, and Urban Affairs","Subcommittee on Housing, Transportation, and Community Development",M001242,
Bernie,Moreno,"Committee on Banking, Housing, and Urban Affairs","Subcommittee on Securities, Insurance, and Investment",M001242,
Bernie,Moreno,"Committee on Commerce, Science, and Transportation","Subcommittee on Coast Guard, Maritime, and Fisheries",M001242,
Bernie,Moreno,"Committee on Commerce, Science, and Transportation","Subcommittee on Science, Manufacturing, and Competitiveness",M001242,
Bernie,Moreno,"Committee on Commerce, Science, and Transportation","Subcommittee on Surface Transportation, Freight, Pipelines, and Safety",M001242,
Bernie,Moreno,"Committee on Commerce, Science, and Transportation",Subcommittee on Telecommunications and Media,M001242,
Bernie,Moreno,Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,M001242,
Bernie,Moreno,Committee on Homeland Security and Governmental Affairs,"Subcommittee on Border Management, Federal Workforce, and Regulatory Affairs",M001242,
Bernie,Moreno,Committee on the Budget,,M001242,
Bernie,Moreno,United States Senate Caucus on International Narcotics Control,,M001242,
Kelly,Morrison,Small Business,,M001234,
Kelly,Morrison,Veterans' Affairs,,M001234,
Jared,Moskowitz,Foreign Affairs,,M001217,
Jared,Moskowitz,Judiciary,,M001217,
Jared,Moskowitz,"Select Subcomm to Investigate Questions about Jan 6, 2021",,M001217,
Seth,Moulton,Armed Services,,M001196,
Seth,Moulton,Select Comm on the Strategic Competition US and China,,M001196,
Seth,Moulton,Transportation and Infrastructure,,M001196,
James,Moylan,Armed Services,,M001219,
James,Moylan,Education and Workforce,,M001219,
James,Moylan,Foreign Affairs,,M001219,
Frank,Mrvan,Appropriations,,M001214,
Kevin,Mullin,Energy and Commerce,,M001225,
Markwayne,Mullin,Committee on Appropriations,"Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",M001190,
Markwayne,Mullin,Committee on Appropriations,"Subcommittee on Department of Interior, Environment, and Related Agencies",M001190,
Markwayne,Mullin,Committee on Appropriations,"Subcommittee on Departments of Labor, Health and Human Services, and Education, and Related Agencies",M001190,
Markwayne,Mullin,Committee on Appropriations,Subcommittee on Financial Services and General Government,M001190,
Markwayne,Mullin,Committee on Appropriations,Subcommittee on Legislative Branch,M001190,
Markwayne,Mullin,Committee on Appropriations,"Subcommittee on State, Foreign Operations, and Related Programs",M001190,
Markwayne,Mullin,Committee on Armed Services,Subcommittee on Airland,M001190,
Markwayne,Mullin,Committee on Armed Services,Subcommittee on Emerging Threats and Capabilities,M001190,
Markwayne,Mullin,Committee on Armed Services,Subcommittee on Seapower,M001190,
Markwayne,Mullin,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Employment and Workplace Safety,M001190,
Markwayne,Mullin,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Primary Health and Retirement Security,M001190,
Markwayne,Mullin,Committee on Indian Affairs,,M001190,
Lisa,Murkowski,Committee on Appropriations,"Subcommittee on Commerce, Justice, Science, and Related Agencies",M001153,
Lisa,Murkowski,Committee on Appropriations,Subcommittee on Department of Defense,M001153,
Lisa,Murkowski,Committee on Appropriations,Subcommittee on Department of Homeland Security,M001153,
Lisa,Murkowski,Committee on Appropriations,"Subcommittee on Department of Interior, Environment, and Related Agencies",M001153,
Lisa,Murkowski,Committee on Appropriations,Subcommittee on Energy and Water Development,M001153,
Lisa,Murkowski,Committee on Appropriations,"Subcommittee on Military Construction, Veterans Affairs, and Related Agencies",M001153,
Lisa,Murkowski,Committee on Energy and Natural Resources,Subcommittee on National Parks,M001153,
Lisa,Murkowski,Committee on Energy and Natural Resources,"Subcommittee on Public Lands, Forests, and Mining",M001153,
Lisa,Murkowski,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Education and the American Family,M001153,
Lisa,Murkowski,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Primary Health and Retirement Security,M001153,
Lisa,Murkowski,Committee on Indian Affairs,,M001153,
Christopher,Murphy,Committee on Appropriations,Subcommittee on Department of Defense,M001169,
Christopher,Murphy,Committee on Appropriations,Subcommittee on Department of Homeland Security,M001169,
Christopher,Murphy,Committee on Appropriations,"Subcommittee on Departments of Labor, Health and Human Services, and Education, and Related Agencies",M001169,
Christopher,Murphy,Committee on Appropriations,"Subcommittee on State, Foreign Operations, and Related Programs",M001169,
Christopher,Murphy,Committee on Appropriations,"Subcommittee on Transportation, Housing and Urban Development, and Related Agencies",M001169,
Christopher,Murphy,Committee on Foreign Relations,Subcommittee on Europe and Regional Security Cooperation,M001169,
Christopher,Murphy,Committee on Foreign Relations,"Subcommittee on Near East, South Asia, Central Asia, and Counterterrorism",M001169,
Christopher,Murphy,Committee on Foreign Relations,"Subcommittee on Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",M001169,
Christopher,Murphy,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Employment and Workplace Safety,M001169,
Christopher,Murphy,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Primary Health and Retirement Security,M001169,
Gregory,Murphy,House Administration,,M001210,
Gregory,Murphy,Veterans' Affairs,,M001210,
Gregory,Murphy,Ways and Means,,M001210,
Patty,Murray,Committee on Appropriations,"Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",M001111,
Patty,Murray,Committee on Appropriations,"Subcommittee on Commerce, Justice, Science, and Related Agencies",M001111,
Patty,Murray,Committee on Appropriations,Subcommittee on Department of Defense,M001111,
Patty,Murray,Committee on Appropriations,Subcommittee on Department of Homeland Security,M001111,
Patty,Murray,Committee on Appropriations,"Subcommittee on Department of Interior, Environment, and Related Agencies",M001111,
Patty,Murray,Committee on Appropriations,"Subcommittee on Departments of Labor, Health and Human Services, and Education, and Related Agencies",M001111,
Patty,Murray,Committee on Appropriations,Subcommittee on Energy and Water Development,M001111,
