first_name,last_name,committee,subcommittee,cid,fec_id,bioguide_id,,,,,
Kevin,Mullin,Energy and Commerce,,N00049438,H2CA14162,M001225,,,,,
Markwayne,Mullin,Committee on Appropriations,"Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",N00033410,S2OK00186,M001190,,,,,
Markwayne,Mullin,Committee on Appropriations,"Subcommittee on Department of Interior, Environment, and Related Agencies",N00033410,S2OK00186,M001190,,,,,
Markwayne,Mullin,Committee on Appropriations,"Subcommittee on Departments of Labor, Health and Human Services, and Education, and Related Agencies",N00033410,S2OK00186,M001190,,,,,
Markwayne,Mullin,Committee on Appropriations,Subcommittee on Financial Services and General Government,N00033410,S2OK00186,M001190,,,,,
Markwayne,Mullin,Committee on Appropriations,Subcommittee on Legislative Branch,N00033410,S2OK00186,M001190,,,,,
Markwayne,Mullin,Committee on Appropriations,"Subcommittee on State, Foreign Operations, and Related Programs",N00033410,S2OK00186,M001190,,,,,
Markwayne,Mullin,Committee on Armed Services,Subcommittee on Airland,N00033410,S2OK00186,M001190,,,,,
Markwayne,Mullin,Committee on Armed Services,Subcommittee on Emerging Threats and Capabilities,N00033410,S2OK00186,M001190,,,,,
Markwayne,Mullin,Committee on Armed Services,Subcommittee on Seapower,N00033410,S2OK00186,M001190,,,,,
Markwayne,Mullin,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Employment and Workplace Safety,N00033410,S2OK00186,M001190,,,,,
Markwayne,Mullin,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Primary Health and Retirement Security,N00033410,S2OK00186,M001190,,,,,
Markwayne,Mullin,Committee on Indian Affairs,,N00033410,S2OK00186,M001190,,,,,
Lisa,Murkowski,Committee on Appropriations,"Subcommittee on Commerce, Justice, Science, and Related Agencies",N00026050,S4AK00099,M001153,,,,,
Lisa,Murkowski,Committee on Appropriations,Subcommittee on Department of Defense,N00026050,S4AK00099,M001153,,,,,
Lisa,Murkowski,Committee on Appropriations,Subcommittee on Department of Homeland Security,N00026050,S4AK00099,M001153,,,,,
Lisa,Murkowski,Committee on Appropriations,"Subcommittee on Department of Interior, Environment, and Related Agencies",N00026050,S4AK00099,M001153,,,,,
Lisa,Murkowski,Committee on Appropriations,Subcommittee on Energy and Water Development,N00026050,S4AK00099,M001153,,,,,
Lisa,Murkowski,Committee on Appropriations,"Subcommittee on Military Construction, Veterans Affairs, and Related Agencies",N00026050,S4AK00099,M001153,,,,,
Lisa,Murkowski,Committee on Energy and Natural Resources,Subcommittee on National Parks,N00026050,S4AK00099,M001153,,,,,
Lisa,Murkowski,Committee on Energy and Natural Resources,"Subcommittee on Public Lands, Forests, and Mining",N00026050,S4AK00099,M001153,,,,,
Lisa,Murkowski,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Education and the American Family,N00026050,S4AK00099,M001153,,,,,
Lisa,Murkowski,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Primary Health and Retirement Security,N00026050,S4AK00099,M001153,,,,,
Lisa,Murkowski,Committee on Indian Affairs,,N00026050,S4AK00099,M001153,,,,,
Christopher,Murphy,Committee on Appropriations,Subcommittee on Department of Defense,N00048846,S2WI00409,M001169,,,,,
Christopher,Murphy,Committee on Appropriations,Subcommittee on Department of Homeland Security,N00048846,S2WI00409,M001169,,,,,
Christopher,Murphy,Committee on Appropriations,"Subcommittee on Departments of Labor, Health and Human Services, and Education, and Related Agencies",N00048846,S2WI00409,M001169,,,,,
Christopher,Murphy,Committee on Appropriations,"Subcommittee on State, Foreign Operations, and Related Programs",N00048846,S2WI00409,M001169,,,,,
Christopher,Murphy,Committee on Appropriations,"Subcommittee on Transportation, Housing and Urban Development, and Related Agencies",N00048846,S2WI00409,M001169,,,,,
Christopher,Murphy,Committee on Foreign Relations,Subcommittee on Europe and Regional Security Cooperation,N00048846,S2WI00409,M001169,,,,,
Christopher,Murphy,Committee on Foreign Relations,"Subcommittee on Near East, South Asia, Central Asia, and Counterterrorism",N00048846,S2WI00409,M001169,,,,,
Christopher,Murphy,Committee on Foreign Relations,"Subcommittee on Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",N00048846,S2WI00409,M001169,,,,,
Christopher,Murphy,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Employment and Workplace Safety,N00048846,S2WI00409,M001169,,,,,
Christopher,Murphy,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Primary Health and Retirement Security,N00048846,S2WI00409,M001169,,,,,
Gregory,Murphy,House Administration,,,,M001210,,,,,
Gregory,Murphy,Veterans' Affairs,,,,M001210,,,,,
Gregory,Murphy,Ways and Means,,,,M001210,,,,,
Patty,Murray,Committee on Appropriations,"Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",N00007876,S2WA00189,M001111,,,,,
Patty,Murray,Committee on Appropriations,"Subcommittee on Commerce, Justice, Science, and Related Agencies",N00007876,S2WA00189,M001111,,,,,
Patty,Murray,Committee on Appropriations,Subcommittee on Department of Defense,N00007876,S2WA00189,M001111,,,,,
Patty,Murray,Committee on Appropriations,Subcommittee on Department of Homeland Security,N00007876,S2WA00189,M001111,,,,,
Patty,Murray,Committee on Appropriations,"Subcommittee on Department of Interior, Environment, and Related Agencies",N00007876,S2WA00189,M001111,,,,,
Patty,Murray,Committee on Appropriations,"Subcommittee on Departments of Labor, Health and Human Services, and Education, and Related Agencies",N00007876,S2WA00189,M001111,,,,,
Patty,Murray,Committee on Appropriations,Subcommittee on Energy and Water Development,N00007876,S2WA00189,M001111,,,,,
Patty,Murray,Committee on Appropriations,Subcommittee on Financial Services and General Government,N00007876,S2WA00189,M001111,,,,,
Patty,Murray,Committee on Appropriations,Subcommittee on Legislative Branch,N00007876,S2WA00189,M001111,,,,,
Patty,Murray,Committee on Appropriations,"Subcommittee on Military Construction, Veterans Affairs, and Related Agencies",N00007876,S2WA00189,M001111,,,,,
Patty,Murray,Committee on Appropriations,"Subcommittee on State, Foreign Operations, and Related Programs",N00007876,S2WA00189,M001111,,,,,
Patty,Murray,Committee on Appropriations,"Subcommittee on Transportation, Housing and Urban Development, and Related Agencies",N00007876,S2WA00189,M001111,,,,,
Patty,Murray,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Education and the American Family,N00007876,S2WA00189,M001111,,,,,
Patty,Murray,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Primary Health and Retirement Security,N00007876,S2WA00189,M001111,,,,,
Patty,Murray,Committee on the Budget,,N00007876,S2WA00189,M001111,,,,,
Patty,Murray,Committee on Veterans' Affairs,,N00007876,S2WA00189,M001111,,,,,
Jerrold,Nadler,Judiciary,,N00000939,H2NY17071,N000002,,,,,
Jerrold,Nadler,Transportation and Infrastructure,,N00000939,H2NY17071,N000002,,,,,
Richard,Neal,Joint Committee on Taxation,,N00000153,H8MA02041,N000015,,,,,
Richard,Neal,Ways and Means,,N00000153,H8MA02041,N000015,,,,,
Joe,Neguse,Judiciary,,N00041080,H8CO02160,N000191,,,,,
Joe,Neguse,Natural Resources,,N00041080,H8CO02160,N000191,,,,,
Joe,Neguse,Rules,,N00041080,H8CO02160,N000191,,,,,
Troy,Nehls,Judiciary,,N00046067,H0TX22302,N000026,,,,,
Troy,Nehls,"Select Subcomm to Investigate Questions about Jan 6, 2021",,N00046067,H0TX22302,N000026,,,,,
Troy,Nehls,Transportation and Infrastructure,,N00046067,H0TX22302,N000026,,,,,
Dan,Newhouse,Agriculture,,N00036403,H4WA04104,N000189,,,,,
Dan,Newhouse,Appropriations,,N00036403,H4WA04104,N000189,,,,,
Dan,Newhouse,Select Comm on the Strategic Competition US and China,,N00036403,H4WA04104,N000189,,,,,
Donald,Norcross,Armed Services,,,,N000188,,,,,
Donald,Norcross,Education and Workforce,,,,N000188,,,,,
Ralph,Norman,Budget,,N00027783,H8SC05158,N000190,,,,,
Ralph,Norman,Financial Services,,N00027783,H8SC05158,N000190,,,,,
Ralph,Norman,Rules,,N00027783,H8SC05158,N000190,,,,,
Eleanor,Norton,Oversight and Government Reform,,N00001692,H0DC00058,N000147,,,,,
Eleanor,Norton,Transportation and Infrastructure,,N00001692,H0DC00058,N000147,,,,,
Zachary,Nunn,Agriculture,,,,N000193,,,,,
Zachary,Nunn,Financial Services,,,,N000193,,,,,
Zachary,Nunn,Select Comm on the Strategic Competition US and China,,,,N000193,,,,,
Jay,Obernolte,Budget,,N00045377,H0CA08135,O000019,,,,,
Jay,Obernolte,Energy and Commerce,,N00045377,H0CA08135,O000019,,,,,
Jay,Obernolte,"Science, Space, and Technology",,N00045377,H0CA08135,O000019,,,,,
Alexandria,Ocasio-Cortez,Energy and Commerce,,N00041162,H8NY15148,O000172,,,,,
Andrew,Ogles,Financial Services,,N00050943,H2TN05446,O000175,,,,,
Andrew,Ogles,Homeland Security,,N00050943,H2TN05446,O000175,,,,,
Johnny,Olszewski,Foreign Affairs,,,,O000176,,,,,
Johnny,Olszewski,Small Business,,,,O000176,,,,,
Ilhan,Omar,Budget,,N00043581,H8MN05239,O000173,,,,,
Ilhan,Omar,Education and Workforce,,N00043581,H8MN05239,O000173,,,,,
Robert,Onder,Education and Workforce,,,,O000177,,,,,
Robert,Onder,Judiciary,,,,O000177,,,,,
Robert,Onder,Transportation and Infrastructure,,,,O000177,,,,,
Jon,Ossoff,Committee on Appropriations,"Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",,,O000174,,,,,
Jon,Ossoff,Committee on Appropriations,"Subcommittee on Department of Interior, Environment, and Related Agencies",,,O000174,,,,,
Jon,Ossoff,Committee on Appropriations,Subcommittee on Energy and Water Development,,,O000174,,,,,
Jon,Ossoff,Committee on Appropriations,Subcommittee on Legislative Branch,,,O000174,,,,,
Jon,Ossoff,Committee on Appropriations,"Subcommittee on Military Construction, Veterans Affairs, and Related Agencies",,,O000174,,,,,
Jon,Ossoff,Committee on Rules and Administration,,,,O000174,,,,,
Jon,Ossoff,Select Committee on Intelligence,,,,O000174,,,,,
Burgess,Owens,Education and Workforce,,N00045812,H0UT04076,O000086,,,,,
Burgess,Owens,Transportation and Infrastructure,,N00045812,H0UT04076,O000086,,,,,
Alex,Padilla,Committee on Energy and Natural Resources,Subcommittee on Energy,N00047888,S2CA00955,P000145,,,,,
Alex,Padilla,Committee on Energy and Natural Resources,"Subcommittee on Public Lands, Forests, and Mining",N00047888,S2CA00955,P000145,,,,,
Alex,Padilla,Committee on Energy and Natural Resources,Subcommittee on Water and Power,N00047888,S2CA00955,P000145,,,,,
Alex,Padilla,Committee on Environment and Public Works,"Subcommittee on Clean Air, Climate, and Nuclear Innovation and Safety",N00047888,S2CA00955,P000145,,,,,
Alex,Padilla,Committee on Environment and Public Works,"Subcommittee on Fisheries, Wildlife, and Water",N00047888,S2CA00955,P000145,,,,,
Alex,Padilla,Committee on Environment and Public Works,Subcommittee on Transportation and Infrastructure,N00047888,S2CA00955,P000145,,,,,
Alex,Padilla,Committee on Rules and Administration,,N00047888,S2CA00955,P000145,,,,,
Alex,Padilla,Committee on the Budget,,N00047888,S2CA00955,P000145,,,,,
Alex,Padilla,Committee on the Judiciary,Subcommittee on Border Security and Immigration,N00047888,S2CA00955,P000145,,,,,
Alex,Padilla,Committee on the Judiciary,"Subcommittee on Federal Courts, Oversight, Agency Action, and Federal Rights",N00047888,S2CA00955,P000145,,,,,
Alex,Padilla,Committee on the Judiciary,"Subcommittee on Privacy, Technology, and the Law",N00047888,S2CA00955,P000145,,,,,
Alex,Padilla,Committee on the Judiciary,Subcommittee on the Constitution,N00047888,S2CA00955,P000145,,,,,
Alex,Padilla,Joint Committee of Congress on the Library,,N00047888,S2CA00955,P000145,,,,,
Alex,Padilla,Joint Committee on Printing,,N00047888,S2CA00955,P000145,,,,,
Frank,Pallone,Energy and Commerce,,N00000781,H8NJ03073,P000034,,,,,
Gary,Palmer,Energy and Commerce,,N00035691,H4AL06098,P000609,,,,,
Gary,Palmer,Oversight and Government Reform,,N00035691,H4AL06098,P000609,,,,,
Jimmy,Panetta,Budget,,N00038601,H6CA20152,P000613,,,,,
Jimmy,Panetta,Ways and Means,,N00038601,H6CA20152,P000613,,,,,
Chris,Pappas,Transportation and Infrastructure,,N00042161,H8NH01210,P000614,,,,,
Chris,Pappas,Veterans' Affairs,,N00042161,H8NH01210,P000614,,,,,
Jimmy,Patronis,Small Business,,,,P000622,,,,,
Jimmy,Patronis,Transportation and Infrastructure,,,,P000622,,,,,
Rand,Paul,Committee on Foreign Relations,Subcommittee on Africa and Global Health Policy,N00030836,S0KY00156,P000603,,,,,
Rand,Paul,Committee on Foreign Relations,Subcommittee on Europe and Regional Security Cooperation,N00030836,S0KY00156,P000603,,,,,
Rand,Paul,Committee on Foreign Relations,"Subcommittee on Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",N00030836,S0KY00156,P000603,,,,,
Rand,Paul,Committee on Foreign Relations,"Subcommittee on State Department and USAID Management, International Operations, and Bilateral International Development",N00030836,S0KY00156,P000603,,,,,
Rand,Paul,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Education and the American Family,N00030836,S0KY00156,P000603,,,,,
Rand,Paul,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Primary Health and Retirement Security,N00030836,S0KY00156,P000603,,,,,
Rand,Paul,Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,N00030836,S0KY00156,P000603,,,,,
Rand,Paul,Committee on Homeland Security and Governmental Affairs,"Subcommittee on Border Management, Federal Workforce, and Regulatory Affairs",N00030836,S0KY00156,P000603,,,,,
Rand,Paul,Committee on Homeland Security and Governmental Affairs,"Subcommittee on Disaster Management, District of Columbia, and Census",N00030836,S0KY00156,P000603,,,,,
Rand,Paul,Committee on Small Business and Entrepreneurship,,N00030836,S0KY00156,P000603,,,,,
Nancy,Pelosi,,,N00007360,H8CA05035,P000197,,,,,
Marie,Perez,Appropriations,,N00050490,H2WA03217,G000600,,,,,
Scott,Perry,Foreign Affairs,,N00034120,H2PA04135,P000605,,,,,
Scott,Perry,Intelligence,,N00034120,H2PA04135,P000605,,,,,
Scott,Perry,Oversight and Government Reform,,N00034120,H2PA04135,P000605,,,,,
Scott,Perry,Transportation and Infrastructure,,N00034120,H2PA04135,P000605,,,,,
Gary,Peters,Committee on Appropriations,"Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",,,P000595,,,,,
Gary,Peters,Committee on Appropriations,"Subcommittee on Commerce, Justice, Science, and Related Agencies",,,P000595,,,,,
Gary,Peters,Committee on Appropriations,Subcommittee on Department of Homeland Security,,,P000595,,,,,
Gary,Peters,Committee on Appropriations,Subcommittee on Energy and Water Development,,,P000595,,,,,
Gary,Peters,Committee on Appropriations,"Subcommittee on Military Construction, Veterans Affairs, and Related Agencies",,,P000595,,,,,
Gary,Peters,Committee on Armed Services,Subcommittee on Airland,,,P000595,,,,,
Gary,Peters,Committee on Armed Services,Subcommittee on Cybersecurity,,,P000595,,,,,
Gary,Peters,Committee on Armed Services,Subcommittee on Emerging Threats and Capabilities,,,P000595,,,,,
Gary,Peters,"Committee on Commerce, Science, and Transportation","Subcommittee on Coast Guard, Maritime, and Fisheries",,,P000595,,,,,
Gary,Peters,"Committee on Commerce, Science, and Transportation","Subcommittee on Science, Manufacturing, and Competitiveness",,,P000595,,,,,
Gary,Peters,"Committee on Commerce, Science, and Transportation","Subcommittee on Surface Transportation, Freight, Pipelines, and Safety",,,P000595,,,,,
Gary,Peters,"Committee on Commerce, Science, and Transportation",Subcommittee on Telecommunications and Media,,,P000595,,,,,
Gary,Peters,Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,,,P000595,,,,,
Gary,Peters,Committee on Homeland Security and Governmental Affairs,"Subcommittee on Border Management, Federal Workforce, and Regulatory Affairs",,,P000595,,,,,
Gary,Peters,Committee on Homeland Security and Governmental Affairs,"Subcommittee on Disaster Management, District of Columbia, and Census",,,P000595,,,,,
Scott,Peters,Budget,,N00033591,H2CA52089,P000608,,,,,
Scott,Peters,Energy and Commerce,,N00033591,H2CA52089,P000608,,,,,
Brittany,Pettersen,Financial Services,,N00040878,H8CO07045,P000620,,,,,
August,Pfluger,Energy and Commerce,,N00045421,H0TX11230,P000048,,,,,
August,Pfluger,Homeland Security,,N00045421,H0TX11230,P000048,,,,,
Chellie,Pingree,Agriculture,,N00013817,H8ME01120,P000597,,,,,
Chellie,Pingree,Appropriations,,N00013817,H8ME01120,P000597,,,,,
Stacey,Plaskett,Budget,,N00035000,H2VI00082,P000610,,,,,
Stacey,Plaskett,Intelligence,,N00035000,H2VI00082,P000610,,,,,
Stacey,Plaskett,Ways and Means,,N00035000,H2VI00082,P000610,,,,,
Mark,Pocan,Appropriations,,N00033549,H2WI02124,P000607,,,,,
Nellie,Pou,Homeland Security,,,,P000621,,,,,
Nellie,Pou,Transportation and Infrastructure,,,,P000621,,,,,
Ayanna,Pressley,Financial Services,,N00042581,H8MA07032,P000617,,,,,
Ayanna,Pressley,Oversight and Government Reform,,N00042581,H8MA07032,P000617,,,,,
Mike,Quigley,Appropriations,,N00030581,H0IL05096,Q000023,,,,,
