first_name,last_name,committee,subcommittee
Elissa,Slotkin,Committee on Armed Services,Subcommittee on Airland
Elissa,Slotkin,Committee on Armed Services,Subcommittee on Cybersecurity
Elissa,Slotkin,Committee on Armed Services,Subcommittee on Emerging Threats and Capabilities
Elissa,Slotkin,Committee on Homeland Security and Governmental Affairs,"Subcommittee on Border Management, Federal Workforce, and Regulatory Affairs"
Elissa,Slotkin,Committee on Homeland Security and Governmental Affairs,"Subcommittee on Disaster Management, District of Columbia, and Census"
Elissa,Slotkin,Committee on Veterans' Affairs,
Tina,Smith,Commission on Security and Cooperation in Europe,
Tina,Smith,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Food and Nutrition, Specialty Crops, Organics, and Research"
Tina,Smith,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Livestock, Dairy, Poultry, and Food Safety"
Tina,Smith,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Rural Development, Energy, and Credit"
Tina,Smith,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Digital Assets
Tina,Smith,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Economic Policy
Tina,Smith,"Committee on Banking, Housing, and Urban Affairs","Subcommittee on Housing, Transportation, and Community Development"
Tina,Smith,Committee on Finance,Subcommittee on Fiscal Responsibility and Economic Growth
Tina,Smith,Committee on Finance,Subcommittee on Health Care
Tina,Smith,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness"
Tina,Smith,Committee on Indian Affairs,
Dan,Sullivan,Committee on Armed Services,Subcommittee on Airland
Dan,Sullivan,Committee on Armed Services,Subcommittee on Readiness and Management Support
Dan,Sullivan,Committee on Armed Services,Subcommittee on Seapower
Dan,Sullivan,"Committee on Commerce, Science, and Transportation","Subcommittee on Coast Guard, Maritime, and Fisheries"
Dan,Sullivan,"Committee on Commerce, Science, and Transportation","Subcommittee on Surface Transportation, Freight, Pipelines, and Safety"
Dan,Sullivan,"Committee on Commerce, Science, and Transportation",Subcommittee on Telecommunications and Media
Dan,Sullivan,Committee on Environment and Public Works,"Subcommittee on Chemical Safety, Waste Management, Environmental Justice, and Regulatory Oversight"
Dan,Sullivan,Committee on Environment and Public Works,"Subcommittee on Fisheries, Wildlife, and Water"
Dan,Sullivan,Committee on Environment and Public Works,Subcommittee on Transportation and Infrastructure
Dan,Sullivan,Committee on Veterans' Affairs,
John,Thune,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Commodities, Derivatives, Risk Management, and Trade"
John,Thune,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Conservation, Forestry, Natural Resources, and Biotechnology"
John,Thune,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Livestock, Dairy, Poultry, and Food Safety"
John,Thune,"Committee on Commerce, Science, and Transportation","Subcommittee on Aviation, Space, and Innovation"
John,Thune,"Committee on Commerce, Science, and Transportation","Subcommittee on Consumer Protection, Technology, and Data Privacy"
John,Thune,"Committee on Commerce, Science, and Transportation","Subcommittee on Surface Transportation, Freight, Pipelines, and Safety"
John,Thune,"Committee on Commerce, Science, and Transportation",Subcommittee on Telecommunications and Media
John,Thune,Committee on Finance,Subcommittee on Health Care
John,Thune,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness"
John,Thune,Committee on Finance,Subcommittee on Taxation and IRS Oversight
John,Thune,Select Committee on Intelligence,
Thom,Tillis,Commission on Security and Cooperation in Europe,
Thom,Tillis,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Digital Assets
Thom,Tillis,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Economic Policy
Thom,Tillis,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Financial Institutions and Consumer Protection
Thom,Tillis,Committee on Finance,Subcommittee on Health Care
Thom,Tillis,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness"
Thom,Tillis,Committee on Finance,Subcommittee on Taxation and IRS Oversight
Thom,Tillis,Committee on the Judiciary,"Subcommittee on Antitrust, Competition Policy, and Consumer Rights"
Thom,Tillis,Committee on the Judiciary,Subcommittee on Border Security and Immigration
Thom,Tillis,Committee on the Judiciary,"Subcommittee on Federal Courts, Oversight, Agency Action, and Federal Rights"
Thom,Tillis,Committee on the Judiciary,Subcommittee on Intellectual Property
Thom,Tillis,Committee on Veterans' Affairs,
Tommy,Tuberville,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Commodities, Derivatives, Risk Management, and Trade"
Tommy,Tuberville,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Food and Nutrition, Specialty Crops, Organics, and Research"
Tommy,Tuberville,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Rural Development, Energy, and Credit"
Tommy,Tuberville,Committee on Armed Services,Subcommittee on Personnel
Tommy,Tuberville,Committee on Armed Services,Subcommittee on Seapower
Tommy,Tuberville,Committee on Armed Services,Subcommittee on Strategic Forces
Tommy,Tuberville,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Education and the American Family
Tommy,Tuberville,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Employment and Workplace Safety
Tommy,Tuberville,Committee on Veterans' Affairs,
Tommy,Tuberville,Special Committee on Aging,
Chris,Van Hollen,Committee on Appropriations,"Subcommittee on Commerce, Justice, Science, and Related Agencies"
Chris,Van Hollen,Committee on Appropriations,Subcommittee on Department of Homeland Security
Chris,Van Hollen,Committee on Appropriations,"Subcommittee on Department of Interior, Environment, and Related Agencies"
Chris,Van Hollen,Committee on Appropriations,Subcommittee on Financial Services and General Government
Chris,Van Hollen,Committee on Appropriations,"Subcommittee on Transportation, Housing and Urban Development, and Related Agencies"
Chris,Van Hollen,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Digital Assets
Chris,Van Hollen,"Committee on Banking, Housing, and Urban Affairs","Subcommittee on Housing, Transportation, and Community Development"
Chris,Van Hollen,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on National Security and International Trade and Finance
Chris,Van Hollen,Committee on Foreign Relations,Subcommittee on Africa and Global Health Policy
Chris,Van Hollen,Committee on Foreign Relations,"Subcommittee on East Asia, the Pacific, and International Cybersecurity Policy"
Chris,Van Hollen,Committee on Foreign Relations,"Subcommittee on State Department and USAID Management, International Operations, and Bilateral International Development"
Chris,Van Hollen,Committee on the Budget,
Mark,Warner,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Digital Assets
Mark,Warner,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Financial Institutions and Consumer Protection
Mark,Warner,"Committee on Banking, Housing, and Urban Affairs","Subcommittee on Securities, Insurance, and Investment"
Mark,Warner,Committee on Finance,Subcommittee on Health Care
Mark,Warner,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness"
Mark,Warner,Committee on Finance,Subcommittee on Taxation and IRS Oversight
Mark,Warner,Committee on Rules and Administration,
Mark,Warner,Committee on the Budget,
Mark,Warner,Select Committee on Intelligence,
Raphael,Warnock,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Conservation, Forestry, Natural Resources, and Biotechnology"
Raphael,Warnock,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Food and Nutrition, Specialty Crops, Organics, and Research"
Raphael,Warnock,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Rural Development, Energy, and Credit"
Raphael,Warnock,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Economic Policy
Raphael,Warnock,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Financial Institutions and Consumer Protection
Raphael,Warnock,"Committee on Banking, Housing, and Urban Affairs","Subcommittee on Securities, Insurance, and Investment"
Raphael,Warnock,Committee on Finance,Subcommittee on Health Care
Raphael,Warnock,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness"
Raphael,Warnock,Committee on Finance,Subcommittee on Taxation and IRS Oversight
Raphael,Warnock,Special Committee on Aging,
Elizabeth,Warren,Committee on Armed Services,Subcommittee on Personnel
Elizabeth,Warren,Committee on Armed Services,Subcommittee on Readiness and Management Support
Elizabeth,Warren,Committee on Armed Services,Subcommittee on Strategic Forces
Elizabeth,Warren,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Digital Assets
Elizabeth,Warren,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Economic Policy
Elizabeth,Warren,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Financial Institutions and Consumer Protection
Elizabeth,Warren,"Committee on Banking, Housing, and Urban Affairs","Subcommittee on Housing, Transportation, and Community Development"
Elizabeth,Warren,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on National Security and International Trade and Finance
Elizabeth,Warren,"Committee on Banking, Housing, and Urban Affairs","Subcommittee on Securities, Insurance, and Investment"
Elizabeth,Warren,Committee on Finance,Subcommittee on Health Care
Elizabeth,Warren,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness"
Elizabeth,Warren,Committee on Finance,Subcommittee on Taxation and IRS Oversight
Elizabeth,Warren,Special Committee on Aging,
Peter,Welch,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Conservation, Forestry, Natural Resources, and Biotechnology"
Peter,Welch,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Livestock, Dairy, Poultry, and Food Safety"
Peter,Welch,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Rural Development, Energy, and Credit"
Peter,Welch,Committee on Finance,"Subcommittee on Energy, Natural Resources, and Infrastructure"
Peter,Welch,Committee on Finance,Subcommittee on Health Care
Peter,Welch,Committee on Rules and Administration,
Peter,Welch,Committee on the Judiciary,"Subcommittee on Antitrust, Competition Policy, and Consumer Rights"
Peter,Welch,Committee on the Judiciary,"Subcommittee on Federal Courts, Oversight, Agency Action, and Federal Rights"
Peter,Welch,Committee on the Judiciary,Subcommittee on Intellectual Property
Peter,Welch,Committee on the Judiciary,Subcommittee on the Constitution
Sheldon,Whitehouse,Commission on Security and Cooperation in Europe,
Sheldon,Whitehouse,Committee on Environment and Public Works,"Subcommittee on Chemical Safety, Waste Management, Environmental Justice, and Regulatory Oversight"
Sheldon,Whitehouse,Committee on Environment and Public Works,"Subcommittee on Clean Air, Climate, and Nuclear Innovation and Safety"
Sheldon,Whitehouse,Committee on Environment and Public Works,"Subcommittee on Fisheries, Wildlife, and Water"
Sheldon,Whitehouse,Committee on Environment and Public Works,Subcommittee on Transportation and Infrastructure
Sheldon,Whitehouse,Committee on Finance,Subcommittee on Health Care
Sheldon,Whitehouse,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness"
Sheldon,Whitehouse,Committee on Finance,Subcommittee on Taxation and IRS Oversight
Sheldon,Whitehouse,Committee on the Budget,
Sheldon,Whitehouse,Committee on the Judiciary,Subcommittee on Border Security and Immigration
Sheldon,Whitehouse,Committee on the Judiciary,"Subcommittee on Federal Courts, Oversight, Agency Action, and Federal Rights"
Sheldon,Whitehouse,Committee on the Judiciary,Subcommittee on Intellectual Property
Sheldon,Whitehouse,Committee on the Judiciary,Subcommittee on the Constitution
Sheldon,Whitehouse,United States Senate Caucus on International Narcotics Control,
Roger,Wicker,Commission on Security and Cooperation in Europe,
Roger,Wicker,Committee on Armed Services,Subcommittee on Airland
Roger,Wicker,Committee on Armed Services,Subcommittee on Cybersecurity
Roger,Wicker,Committee on Armed Services,Subcommittee on Emerging Threats and Capabilities
Roger,Wicker,Committee on Armed Services,Subcommittee on Personnel
Roger,Wicker,Committee on Armed Services,Subcommittee on Readiness and Management Support
Roger,Wicker,Committee on Armed Services,Subcommittee on Seapower
Roger,Wicker,Committee on Armed Services,Subcommittee on Strategic Forces
Roger,Wicker,"Committee on Commerce, Science, and Transportation","Subcommittee on Coast Guard, Maritime, and Fisheries"
Roger,Wicker,"Committee on Commerce, Science, and Transportation","Subcommittee on Surface Transportation, Freight, Pipelines, and Safety"
Roger,Wicker,"Committee on Commerce, Science, and Transportation",Subcommittee on Telecommunications and Media
Roger,Wicker,Committee on Environment and Public Works,"Subcommittee on Chemical Safety, Waste Management, Environmental Justice, and Regulatory Oversight"
Roger,Wicker,Committee on Environment and Public Works,"Subcommittee on Clean Air, Climate, and Nuclear Innovation and Safety"
Roger,Wicker,Committee on Environment and Public Works,Subcommittee on Transportation and Infrastructure
Roger,Wicker,Committee on Rules and Administration,
Roger,Wicker,Select Committee on Intelligence,
Ron,Wyden,Committee on Energy and Natural Resources,Subcommittee on Energy
Ron,Wyden,Committee on Energy and Natural Resources,"Subcommittee on Public Lands, Forests, and Mining"
Ron,Wyden,Committee on Energy and Natural Resources,Subcommittee on Water and Power
Ron,Wyden,Committee on Finance,"Subcommittee on Energy, Natural Resources, and Infrastructure"
Ron,Wyden,Committee on Finance,Subcommittee on Fiscal Responsibility and Economic Growth
Ron,Wyden,Committee on Finance,Subcommittee on Health Care
Ron,Wyden,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness"
Ron,Wyden,Committee on Finance,"Subcommittee on Social Security, Pensions, and Family Policy"
Ron,Wyden,Committee on Finance,Subcommittee on Taxation and IRS Oversight
Ron,Wyden,Committee on the Budget,
Ron,Wyden,Joint Committee on Taxation,
Ron,Wyden,Select Committee on Intelligence,
Todd,Young,"Committee on Commerce, Science, and Transportation","Subcommittee on Consumer Protection, Technology, and Data Privacy"
Todd,Young,"Committee on Commerce, Science, and Transportation","Subcommittee on Science, Manufacturing, and Competitiveness"
Todd,Young,"Committee on Commerce, Science, and Transportation","Subcommittee on Surface Transportation, Freight, Pipelines, and Safety"
Todd,Young,"Committee on Commerce, Science, and Transportation",Subcommittee on Telecommunications and Media
Todd,Young,Committee on Finance,Subcommittee on Health Care
Todd,Young,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness"
Todd,Young,Committee on Finance,"Subcommittee on Social Security, Pensions, and Family Policy"
Todd,Young,Committee on Small Business and Entrepreneurship,
Todd,Young,Select Committee on Intelligence,
